review_item_key,supplier_code,source_page,normalized_material_code,unit_price,decision,block_reason,human_note
ABB_P42_OTM630E4M230C_81760800,ABB,42,OTM630E4M230C,81760800,UNREVIEWED,missing_human_approval,
ABB_P42_OTM800E4M230C_90744000,ABB,42,OTM800E4M230C,90744000,UNREVIEWED,missing_human_approval,
ABB_P42_OTM1000E4M230C_112797600,ABB,42,OTM1000E4M230C,112797600,UNREVIEWED,missing_human_approval,
ABB_P42_OTM1250E4M230C_122352000,ABB,42,OTM1250E4M230C,122352000,UNREVIEWED,missing_human_approval,
ABB_P42_OTM1600E4M230C_145329600,ABB,42,OTM1600E4M230C,145329600,UNREVIEWED,missing_human_approval,
ABB_P42_OTM2000E4M230C_267568800,ABB,42,OTM2000E4M230C,267568800,UNREVIEWED,missing_human_approval,
ABB_P42_OTM2500E4M230C_296220000,ABB,42,OTM2500E4M230C,296220000,UNREVIEWED,missing_human_approval,
ABB_P42_OHB65J6_825,ABB,42,OHB65J6,825,UNREVIEWED,missing_human_approval,
ABB_P42_OHB95J12_1030,ABB,42,OHB95J12,1030,UNREVIEWED,missing_human_approval,
ABB_P42_OHB125J12_1240,ABB,42,OHB125J12,1240,UNREVIEWED,missing_human_approval,
ABB_P42_OHB274J12_1250,ABB,42,OHB274J12,1250,UNREVIEWED,missing_human_approval,
ABB_P42_OHB274J12_1260,ABB,42,OHB274J12,1260,UNREVIEWED,missing_human_approval,
ABB_P42_OHB274J12_1260,ABB,42,OHB274J12,1260,UNREVIEWED,missing_human_approval,
ABB_P42_OHB274J12_1260,ABB,42,OHB274J12,1260,UNREVIEWED,missing_human_approval,
LS_P1_ABN52C_990000,LS,1,ABN52C,990000,UNREVIEWED,missing_human_approval,
LS_P1_ABN54C_1500000,LS,1,ABN54C,1500000,UNREVIEWED,missing_human_approval,
LS_P1_ABN62C_1100000,LS,1,ABN62C,1100000,UNREVIEWED,missing_human_approval,
LS_P1_ABN104C_1850000,LS,1,ABN104C,1850000,UNREVIEWED,missing_human_approval,
LS_P1_ABN102C_1280000,LS,1,ABN102C,1280000,UNREVIEWED,missing_human_approval,
LS_P1_ABN204C_3450000,LS,1,ABN204C,3450000,UNREVIEWED,missing_human_approval,
LS_P1_ABN202C_2400000,LS,1,ABN202C,2400000,UNREVIEWED,missing_human_approval,
LS_P1_ABN404C_8250000,LS,1,ABN404C,8250000,UNREVIEWED,missing_human_approval,
LS_P1_ABN402C_5800000,LS,1,ABN402C,5800000,UNREVIEWED,missing_human_approval,
LS_P1_ABN804C_15500000,LS,1,ABN804C,15500000,UNREVIEWED,missing_human_approval,
LS_P1_ABS32C_950000,LS,1,ABS32C,950000,UNREVIEWED,missing_human_approval,
LS_P1_ABN804C_18100000,LS,1,ABN804C,18100000,UNREVIEWED,missing_human_approval,
LS_P1_ABS52C_1060000,LS,1,ABS52C,1060000,UNREVIEWED,missing_human_approval,
LS_P1_ABS54C_1550000,LS,1,ABS54C,1550000,UNREVIEWED,missing_human_approval,
LS_P1_ABS102C_1750000,LS,1,ABS102C,1750000,UNREVIEWED,missing_human_approval,
LS_P1_ABS104C_2350000,LS,1,ABS104C,2350000,UNREVIEWED,missing_human_approval,
LS_P1_ABS202C_2700000,LS,1,ABS202C,2700000,UNREVIEWED,missing_human_approval,
LS_P1_ABS204C_3900000,LS,1,ABS204C,3900000,UNREVIEWED,missing_human_approval,
LS_P1_BS32C_115000,LS,1,BS32C,115000,UNREVIEWED,missing_human_approval,
LS_P1_ABS404C_9500000,LS,1,ABS404C,9500000,UNREVIEWED,missing_human_approval,
LS_P1_BS32C_165000,LS,1,BS32C,165000,UNREVIEWED,missing_human_approval,
LS_P1_ABS804C_19800000,LS,1,ABS804C,19800000,UNREVIEWED,missing_human_approval,
LS_P1_ABS804C_22500000,LS,1,ABS804C,22500000,UNREVIEWED,missing_human_approval,
LS_P1_ABS1004B_38500000,LS,1,ABS1004B,38500000,UNREVIEWED,missing_human_approval,
LS_P1_ABN53C_1150000,LS,1,ABN53C,1150000,UNREVIEWED,missing_human_approval,
LS_P1_ABS1204B_42200000,LS,1,ABS1204B,42200000,UNREVIEWED,missing_human_approval,
LS_P1_ABN63C_1300000,LS,1,ABN63C,1300000,UNREVIEWED,missing_human_approval,
LS_P1_TS1000N_63000000,LS,1,TS1000N,63000000,UNREVIEWED,missing_human_approval,
LS_P1_ABN103C_1500000,LS,1,ABN103C,1500000,UNREVIEWED,missing_human_approval,
LS_P1_TS1250N_66000000,LS,1,TS1250N,66000000,UNREVIEWED,missing_human_approval,
LS_P1_ABN203C_2860000,LS,1,ABN203C,2860000,UNREVIEWED,missing_human_approval,
LS_P1_TS1600N_79500000,LS,1,TS1600N,79500000,UNREVIEWED,missing_human_approval,
LS_P1_ABN403C_7150000,LS,1,ABN403C,7150000,UNREVIEWED,missing_human_approval,
LS_P1_TS1000H_68500000,LS,1,TS1000H,68500000,UNREVIEWED,missing_human_approval,
LS_P1_ABN803C_13700000,LS,1,ABN803C,13700000,UNREVIEWED,missing_human_approval,
LS_P1_TS1250H_77000000,LS,1,TS1250H,77000000,UNREVIEWED,missing_human_approval,
LS_P1_ABN803C_15500000,LS,1,ABN803C,15500000,UNREVIEWED,missing_human_approval,
LS_P1_TS1600H_96000000,LS,1,TS1600H,96000000,UNREVIEWED,missing_human_approval,
LS_P1_ABS33C_1120000,LS,1,ABS33C,1120000,UNREVIEWED,missing_human_approval,
LS_P1_ABS53C_1250000,LS,1,ABS53C,1250000,UNREVIEWED,missing_human_approval,
LS_P1_ABS103C_2050000,LS,1,ABS103C,2050000,UNREVIEWED,missing_human_approval,
LS_P1_32GRC_450000,LS,1,32GRC,450000,UNREVIEWED,missing_human_approval,
LS_P1_ABS203C_3350000,LS,1,ABS203C,3350000,UNREVIEWED,missing_human_approval,
LS_P1_32GRHS_450000,LS,1,32GRHS,450000,UNREVIEWED,missing_human_approval,
LS_P1_ABS403C_7700000,LS,1,ABS403C,7700000,UNREVIEWED,missing_human_approval,
LS_P1_32KGRD_450000,LS,1,32KGRD,450000,UNREVIEWED,missing_human_approval,
LS_P1_ABS803C_16100000,LS,1,ABS803C,16100000,UNREVIEWED,missing_human_approval,
LS_P1_EBS52FB_760000,LS,1,EBS52FB,760000,UNREVIEWED,missing_human_approval,
LS_P1_ABS803C_17300000,LS,1,ABS803C,17300000,UNREVIEWED,missing_human_approval,
LS_P1_EBE102FB_1380000,LS,1,EBE102FB,1380000,UNREVIEWED,missing_human_approval,
LS_P1_ABS1003B_33600000,LS,1,ABS1003B,33600000,UNREVIEWED,missing_human_approval,
LS_P1_EBN52C_1820000,LS,1,EBN52C,1820000,UNREVIEWED,missing_human_approval,
LS_P1_ABS1203B_36000000,LS,1,ABS1203B,36000000,UNREVIEWED,missing_human_approval,
LS_P1_EBN102C_2500000,LS,1,EBN102C,2500000,UNREVIEWED,missing_human_approval,
LS_P1_TS1000N_51500000,LS,1,TS1000N,51500000,UNREVIEWED,missing_human_approval,
LS_P1_TS1250N_54000000,LS,1,TS1250N,54000000,UNREVIEWED,missing_human_approval,
LS_P1_EBN53C_2280000,LS,1,EBN53C,2280000,UNREVIEWED,missing_human_approval,
LS_P1_TS1600N_65000000,LS,1,TS1600N,65000000,UNREVIEWED,missing_human_approval,
LS_P1_EBN103C_3000000,LS,1,EBN103C,3000000,UNREVIEWED,missing_human_approval,
LS_P1_TS1000H_53700000,LS,1,TS1000H,53700000,UNREVIEWED,missing_human_approval,
LS_P1_EBN203C_6600000,LS,1,EBN203C,6600000,UNREVIEWED,missing_human_approval,
LS_P1_TS1250H_57500000,LS,1,TS1250H,57500000,UNREVIEWED,missing_human_approval,
LS_P1_EBN403C_11800000,LS,1,EBN403C,11800000,UNREVIEWED,missing_human_approval,
LS_P1_TS1600H_68500000,LS,1,TS1600H,68500000,UNREVIEWED,missing_human_approval,
LS_P1_EBN803C_22500000,LS,1,EBN803C,22500000,UNREVIEWED,missing_human_approval,
LS_P1_TS1000L_75000000,LS,1,TS1000L,75000000,UNREVIEWED,missing_human_approval,
LS_P1_EBN803C_28600000,LS,1,EBN803C,28600000,UNREVIEWED,missing_human_approval,
LS_P2_ABS103C_2500000,LS,2,ABS103C,2500000,UNREVIEWED,missing_human_approval,
LS_P2_EBN104C_4100000,LS,2,EBN104C,4100000,UNREVIEWED,missing_human_approval,
LS_P2_ABS203C_3850000,LS,2,ABS203C,3850000,UNREVIEWED,missing_human_approval,
LS_P2_EBS104C_4700000,LS,2,EBS104C,4700000,UNREVIEWED,missing_human_approval,
LS_P2_EBS204C_9500000,LS,2,EBS204C,9500000,UNREVIEWED,missing_human_approval,
LS_P2_ABS104C_2950000,LS,2,ABS104C,2950000,UNREVIEWED,missing_human_approval,
LS_P2_EBN404C_16600000,LS,2,EBN404C,16600000,UNREVIEWED,missing_human_approval,
LS_P2_ABS204C_4800000,LS,2,ABS204C,4800000,UNREVIEWED,missing_human_approval,
LS_P2_DH100-S_670000,LS,2,DH100-S,670000,UNREVIEWED,missing_human_approval,
LS_P2_SHUNT_1120000,LS,2,SHUNT,1120000,UNREVIEWED,missing_human_approval,
LS_P2_DH125-S_700000,LS,2,DH125-S,700000,UNREVIEWED,missing_human_approval,
LS_P2_SHT_1920000,LS,2,SHT,1920000,UNREVIEWED,missing_human_approval,
LS_P2_DH250-S_710000,LS,2,DH250-S,710000,UNREVIEWED,missing_human_approval,
LS_P2_N~70S_1450000,LS,2,N~70S,1450000,UNREVIEWED,missing_human_approval,
LS_P2_N~80S_1450000,LS,2,N~80S,1450000,UNREVIEWED,missing_human_approval,
LS_P2_EH100-S_990000,LS,2,EH100-S,990000,UNREVIEWED,missing_human_approval,
LS_P2_UVT_1820000,LS,2,UVT,1820000,UNREVIEWED,missing_human_approval,
LS_P2_EH125-S_990000,LS,2,EH125-S,990000,UNREVIEWED,missing_human_approval,
LS_P2_EH250-S_1030000,LS,2,EH250-S,1030000,UNREVIEWED,missing_human_approval,
LS_P2_E-70U_2200000,LS,2,E-70U,2200000,UNREVIEWED,missing_human_approval,
LS_P2_E-80U_2540000,LS,2,E-80U,2540000,UNREVIEWED,missing_human_approval,
LS_P2_AX_575000,LS,2,AX,575000,UNREVIEWED,missing_human_approval,
LS_P2_MOP_6300000,LS,2,MOP,6300000,UNREVIEWED,missing_human_approval,
LS_P2_MOP_6850000,LS,2,MOP,6850000,UNREVIEWED,missing_human_approval,
LS_P2_MCCB_8500000,LS,2,MCCB,8500000,UNREVIEWED,missing_human_approval,
LS_P2_ALARM_550000,LS,2,ALARM,550000,UNREVIEWED,missing_human_approval,
LS_P2_MOP_10400000,LS,2,MOP,10400000,UNREVIEWED,missing_human_approval,
LS_P2_AL_575000,LS,2,AL,575000,UNREVIEWED,missing_human_approval,
LS_P2_MOP_12500000,LS,2,MOP,12500000,UNREVIEWED,missing_human_approval,
LS_P2_MOP_15000000,LS,2,MOP,15000000,UNREVIEWED,missing_human_approval,
LS_P2_AL_770000,LS,2,AL,770000,UNREVIEWED,missing_human_approval,
LS_P2_MI-13S_980000,LS,2,MI-13S,980000,UNREVIEWED,missing_human_approval,
LS_P2_MI-23S_1000000,LS,2,MI-23S,1000000,UNREVIEWED,missing_human_approval,
LS_P2_MI-33S_1030000,LS,2,MI-33S,1030000,UNREVIEWED,missing_human_approval,
LS_P2_MI-43S_1430000,LS,2,MI-43S,1430000,UNREVIEWED,missing_human_approval,
LS_P2_MI-83S_1650000,LS,2,MI-83S,1650000,UNREVIEWED,missing_human_approval,
LS_P3_LA63N_115000,LS,3,LA63N,115000,UNREVIEWED,missing_human_approval,
LS_P3_LB63N_596000,LS,3,LB63N,596000,UNREVIEWED,missing_human_approval,
LS_P3_LA63N_121000,LS,3,LA63N,121000,UNREVIEWED,missing_human_approval,
LS_P3_LB63N_638000,LS,3,LB63N,638000,UNREVIEWED,missing_human_approval,
LS_P3_LA63N_254000,LS,3,LA63N,254000,UNREVIEWED,missing_human_approval,
LS_P3_LB40NN_1080000,LS,3,LB40NN,1080000,UNREVIEWED,missing_human_approval,
LS_P3_LA63N_260000,LS,3,LA63N,260000,UNREVIEWED,missing_human_approval,
LS_P3_LB40NN_1160000,LS,3,LB40NN,1160000,UNREVIEWED,missing_human_approval,
LS_P3_LA63N_406000,LS,3,LA63N,406000,UNREVIEWED,missing_human_approval,
LS_P3_LB50HW_1260000,LS,3,LB50HW,1260000,UNREVIEWED,missing_human_approval,
LS_P3_LA63N_415000,LS,3,LA63N,415000,UNREVIEWED,missing_human_approval,
LS_P3_LB50HW_1260000,LS,3,LB50HW,1260000,UNREVIEWED,missing_human_approval,
LS_P3_LA63N_590000,LS,3,LA63N,590000,UNREVIEWED,missing_human_approval,
LS_P3_LB63HW_5500000,LS,3,LB63HW,5500000,UNREVIEWED,missing_human_approval,
LS_P3_LA63N_674000,LS,3,LA63N,674000,UNREVIEWED,missing_human_approval,
LS_P3_LB63HW_5500000,LS,3,LB63HW,5500000,UNREVIEWED,missing_human_approval,
LS_P3_LA63H_166000,LS,3,LA63H,166000,UNREVIEWED,missing_human_approval,
LS_P3_LA63H_192000,LS,3,LA63H,192000,UNREVIEWED,missing_human_approval,
LS_P3_LA63H_360000,LS,3,LA63H,360000,UNREVIEWED,missing_human_approval,
LS_P3_LA63H_406000,LS,3,LA63H,406000,UNREVIEWED,missing_human_approval,
LS_P3_LA63H_576000,LS,3,LA63H,576000,UNREVIEWED,missing_human_approval,
LS_P3_LC63N_880000,LS,3,LC63N,880000,UNREVIEWED,missing_human_approval,
LS_P3_LA63H_696000,LS,3,LA63H,696000,UNREVIEWED,missing_human_approval,
LS_P3_LC63N_910000,LS,3,LC63N,910000,UNREVIEWED,missing_human_approval,
LS_P3_LA63H_850000,LS,3,LA63H,850000,UNREVIEWED,missing_human_approval,
LS_P3_LC63N_1260000,LS,3,LC63N,1260000,UNREVIEWED,missing_human_approval,
LS_P3_LA63H_990000,LS,3,LA63H,990000,UNREVIEWED,missing_human_approval,
LS_P3_LC63N_1380000,LS,3,LC63N,1380000,UNREVIEWED,missing_human_approval,
LS_P3_LA63L_210000,LS,3,LA63L,210000,UNREVIEWED,missing_human_approval,
LS_P3_LC100H_1090000,LS,3,LC100H,1090000,UNREVIEWED,missing_human_approval,
LS_P3_LA63L_242000,LS,3,LA63L,242000,UNREVIEWED,missing_human_approval,
LS_P3_LC100H_1180000,LS,3,LC100H,1180000,UNREVIEWED,missing_human_approval,
LS_P3_LA63L_506000,LS,3,LA63L,506000,UNREVIEWED,missing_human_approval,
LS_P3_LC100H_1380000,LS,3,LC100H,1380000,UNREVIEWED,missing_human_approval,
LS_P3_LA63L_550000,LS,3,LA63L,550000,UNREVIEWED,missing_human_approval,
LS_P3_LC100H_1550000,LS,3,LC100H,1550000,UNREVIEWED,missing_human_approval,
LS_P3_LA63L_730000,LS,3,LA63L,730000,UNREVIEWED,missing_human_approval,
LS_P3_LC100H_1760000,LS,3,LC100H,1760000,UNREVIEWED,missing_human_approval,
LS_P3_LA63L_825000,LS,3,LA63L,825000,UNREVIEWED,missing_human_approval,
LS_P3_LC100H_2090000,LS,3,LC100H,2090000,UNREVIEWED,missing_human_approval,
LS_P3_LA63L_1160000,LS,3,LA63L,1160000,UNREVIEWED,missing_human_approval,
LS_P3_LA63L_1270000,LS,3,LA63L,1270000,UNREVIEWED,missing_human_approval,
LS_P3_LA125H_320000,LS,3,LA125H,320000,UNREVIEWED,missing_human_approval,
LS_P3_LA125H_596000,LS,3,LA125H,596000,UNREVIEWED,missing_human_approval,
LS_P3_LA125H_686000,LS,3,LA125H,686000,UNREVIEWED,missing_human_approval,
LS_P3_BK05S-T3_1750000,LS,3,BK05S-T3,1750000,UNREVIEWED,missing_human_approval,
LS_P3_LA125H_770000,LS,3,LA125H,770000,UNREVIEWED,missing_human_approval,
LS_P3_BK05S-T3_3440000,LS,3,BK05S-T3,3440000,UNREVIEWED,missing_human_approval,
LS_P3_LA125H_1090000,LS,3,LA125H,1090000,UNREVIEWED,missing_human_approval,
LS_P3_BK10S-T2_1920000,LS,3,BK10S-T2,1920000,UNREVIEWED,missing_human_approval,
LS_P3_LA125H_1200000,LS,3,LA125H,1200000,UNREVIEWED,missing_human_approval,
LS_P3_BK10S-T2_2200000,LS,3,BK10S-T2,2200000,UNREVIEWED,missing_human_approval,
LS_P3_LA125H_1410000,LS,3,LA125H,1410000,UNREVIEWED,missing_human_approval,
LS_P3_BK10S-T2_3750000,LS,3,BK10S-T2,3750000,UNREVIEWED,missing_human_approval,
LS_P3_LA125H_1850000,LS,3,LA125H,1850000,UNREVIEWED,missing_human_approval,
LS_P3_BK20S-T2_2160000,LS,3,BK20S-T2,2160000,UNREVIEWED,missing_human_approval,
LS_P3_BK20S-T2_2520000,LS,3,BK20S-T2,2520000,UNREVIEWED,missing_human_approval,
LS_P3_BK20S-T2_5200000,LS,3,BK20S-T2,5200000,UNREVIEWED,missing_human_approval,
LS_P3_BK30S-T2_2520000,LS,3,BK30S-T2,2520000,UNREVIEWED,missing_human_approval,
LS_P3_BK30S-T2_3100000,LS,3,BK30S-T2,3100000,UNREVIEWED,missing_human_approval,
LS_P3_ALARM_300000,LS,3,ALARM,300000,UNREVIEWED,missing_human_approval,
LS_P3_BK30S-T2_5650000,LS,3,BK30S-T2,5650000,UNREVIEWED,missing_human_approval,
LS_P3_SHUNT_520000,LS,3,SHUNT,520000,UNREVIEWED,missing_human_approval,
LS_P3_BK40S-T2_2300000,LS,3,BK40S-T2,2300000,UNREVIEWED,missing_human_approval,
LS_P3_BK40S-T2_2760000,LS,3,BK40S-T2,2760000,UNREVIEWED,missing_human_approval,
LS_P3_ALARM_354000,LS,3,ALARM,354000,UNREVIEWED,missing_human_approval,
LS_P3_BK40S-T2_4400000,LS,3,BK40S-T2,4400000,UNREVIEWED,missing_human_approval,
LS_P3_SHUNT_550000,LS,3,SHUNT,550000,UNREVIEWED,missing_human_approval,
LS_P3_BK40S-T2_6800000,LS,3,BK40S-T2,6800000,UNREVIEWED,missing_human_approval,
LS_P4_MC-6A_420000,LS,4,MC-6A,420000,UNREVIEWED,missing_human_approval,
LS_P4_MT-12_470000,LS,4,MT-12,470000,UNREVIEWED,missing_human_approval,
LS_P4_MC-9A_440000,LS,4,MC-9A,440000,UNREVIEWED,missing_human_approval,
LS_P4_MT-32_530000,LS,4,MT-32,530000,UNREVIEWED,missing_human_approval,
LS_P4_MC-12A_460000,LS,4,MC-12A,460000,UNREVIEWED,missing_human_approval,
LS_P4_MT-32_530000,LS,4,MT-32,530000,UNREVIEWED,missing_human_approval,
LS_P4_MC-18A_700000,LS,4,MC-18A,700000,UNREVIEWED,missing_human_approval,
LS_P4_MT-63_1020000,LS,4,MT-63,1020000,UNREVIEWED,missing_human_approval,
LS_P4_MC-9B_460000,LS,4,MC-9B,460000,UNREVIEWED,missing_human_approval,
LS_P4_MT-95_1700000,LS,4,MT-95,1700000,UNREVIEWED,missing_human_approval,
LS_P4_MC-12B_520000,LS,4,MC-12B,520000,UNREVIEWED,missing_human_approval,
LS_P4_MT-150_2500000,LS,4,MT-150,2500000,UNREVIEWED,missing_human_approval,
LS_P4_MC-18B_740000,LS,4,MC-18B,740000,UNREVIEWED,missing_human_approval,
LS_P4_MC-22B_910000,LS,4,MC-22B,910000,UNREVIEWED,missing_human_approval,
LS_P4_MT-400_5840000,LS,4,MT-400,5840000,UNREVIEWED,missing_human_approval,
LS_P4_MC-32A_1320000,LS,4,MC-32A,1320000,UNREVIEWED,missing_human_approval,
LS_P4_MT-800_11000000,LS,4,MT-800,11000000,UNREVIEWED,missing_human_approval,
LS_P4_MC-40A_1580000,LS,4,MC-40A,1580000,UNREVIEWED,missing_human_approval,
LS_P4_MC-50A_2060000,LS,4,MC-50A,2060000,UNREVIEWED,missing_human_approval,
LS_P4_GMP22-2P_1160000,LS,4,GMP22-2P,1160000,UNREVIEWED,missing_human_approval,
LS_P4_MC-65A_2320000,LS,4,MC-65A,2320000,UNREVIEWED,missing_human_approval,
LS_P4_GMP22-3P_1740000,LS,4,GMP22-3P,1740000,UNREVIEWED,missing_human_approval,
LS_P4_MC-75A_2640000,LS,4,MC-75A,2640000,UNREVIEWED,missing_human_approval,
LS_P4_GMP40-2P_1260000,LS,4,GMP40-2P,1260000,UNREVIEWED,missing_human_approval,
LS_P4_MC-85A_3140000,LS,4,MC-85A,3140000,UNREVIEWED,missing_human_approval,
LS_P4_GMP40-3P_1740000,LS,4,GMP40-3P,1740000,UNREVIEWED,missing_human_approval,
LS_P4_MC-100A_4140000,LS,4,MC-100A,4140000,UNREVIEWED,missing_human_approval,
LS_P4_GMP60-T_1080000,LS,4,GMP60-T,1080000,UNREVIEWED,missing_human_approval,
LS_P4_MC-130A_5000000,LS,4,MC-130A,5000000,UNREVIEWED,missing_human_approval,
LS_P4_MC-150A_6400000,LS,4,MC-150A,6400000,UNREVIEWED,missing_human_approval,
LS_P4_MC-185A_7940000,LS,4,MC-185A,7940000,UNREVIEWED,missing_human_approval,
LS_P4_MC-225A_9520000,LS,4,MC-225A,9520000,UNREVIEWED,missing_human_approval,
LS_P4_MC-265A_12900000,LS,4,MC-265A,12900000,UNREVIEWED,missing_human_approval,
LS_P4_MC-330A_14000000,LS,4,MC-330A,14000000,UNREVIEWED,missing_human_approval,
LS_P4_MC-400A_16400000,LS,4,MC-400A,16400000,UNREVIEWED,missing_human_approval,
LS_P4_MC-500A_32200000,LS,4,MC-500A,32200000,UNREVIEWED,missing_human_approval,
LS_P4_MC-630A_33600000,LS,4,MC-630A,33600000,UNREVIEWED,missing_human_approval,
LS_P4_MC-800A_43200000,LS,4,MC-800A,43200000,UNREVIEWED,missing_human_approval,
LS_P4_2NO2NC_630000,LS,4,2NO2NC,630000,UNREVIEWED,missing_human_approval,
LS_P4_3NO3NC_750000,LS,4,3NO3NC,750000,UNREVIEWED,missing_human_approval,
LS_P4_4NO4NC_850000,LS,4,4NO4NC,850000,UNREVIEWED,missing_human_approval,
LS_P4_MC6A_280000,LS,4,MC6A,280000,UNREVIEWED,missing_human_approval,
LS_P4_2NO2NC_710000,LS,4,2NO2NC,710000,UNREVIEWED,missing_human_approval,
LS_P4_MC32A_280000,LS,4,MC32A,280000,UNREVIEWED,missing_human_approval,
LS_P4_3NO3NC_830000,LS,4,3NO3NC,830000,UNREVIEWED,missing_human_approval,
LS_P4_MC-50A_330000,LS,4,MC-50A,330000,UNREVIEWED,missing_human_approval,
LS_P4_4NO4NC_970000,LS,4,4NO4NC,970000,UNREVIEWED,missing_human_approval,
LS_P4_MC-75A_440000,LS,4,MC-75A,440000,UNREVIEWED,missing_human_approval,
LS_P4_MC-130A_2100000,LS,4,MC-130A,2100000,UNREVIEWED,missing_human_approval,
LS_P4_MC-185A_2860000,LS,4,MC-185A,2860000,UNREVIEWED,missing_human_approval,
LS_P4_UA-1_136000,LS,4,UA-1,136000,UNREVIEWED,missing_human_approval,
LS_P4_MC-330A_5160000,LS,4,MC-330A,5160000,UNREVIEWED,missing_human_approval,
LS_P4_UA-2_136000,LS,4,UA-2,136000,UNREVIEWED,missing_human_approval,
LS_P4_MC-630A_6800000,LS,4,MC-630A,6800000,UNREVIEWED,missing_human_approval,
LS_P4_UA-4_230000,LS,4,UA-4,230000,UNREVIEWED,missing_human_approval,
LS_P4_AU-100_280000,LS,4,AU-100,280000,UNREVIEWED,missing_human_approval,
LS_P4_AC-50_680000,LS,4,AC-50,680000,UNREVIEWED,missing_human_approval,
LS_P4_UR-2_280000,LS,4,UR-2,280000,UNREVIEWED,missing_human_approval,
LS_P4_AC-75_680000,LS,4,AC-75,680000,UNREVIEWED,missing_human_approval,
LS_P4_AR-180_980000,LS,4,AR-180,980000,UNREVIEWED,missing_human_approval,
LS_P4_AR-600_14400000,LS,4,AR-600,14400000,UNREVIEWED,missing_human_approval,
LS_P4_MW-9BB~22BB_960000,LS,4,MW-9BB~22BB,960000,UNREVIEWED,missing_human_approval,
LS_P5_AN-06D3-06H_58500000,LS,5,AN-06D3-06H,58500000,UNREVIEWED,missing_human_approval,
LS_P5_AN-06D3-06H_40000000,LS,5,AN-06D3-06H,40000000,UNREVIEWED,missing_human_approval,
LS_P5_AN-08D3-08H_62800000,LS,5,AN-08D3-08H,62800000,UNREVIEWED,missing_human_approval,
LS_P5_AN-08D3-08H_46500000,LS,5,AN-08D3-08H,46500000,UNREVIEWED,missing_human_approval,
LS_P5_AN-10D3-10H_64500000,LS,5,AN-10D3-10H,64500000,UNREVIEWED,missing_human_approval,
LS_P5_AN-10D3-10H_48000000,LS,5,AN-10D3-10H,48000000,UNREVIEWED,missing_human_approval,
LS_P5_AN-13D3-13H_67500000,LS,5,AN-13D3-13H,67500000,UNREVIEWED,missing_human_approval,
LS_P5_AN-13D3-13H_51600000,LS,5,AN-13D3-13H,51600000,UNREVIEWED,missing_human_approval,
LS_P5_AN-16D3-16H_71800000,LS,5,AN-16D3-16H,71800000,UNREVIEWED,missing_human_approval,
LS_P5_AN-16D3-16H_58500000,LS,5,AN-16D3-16H,58500000,UNREVIEWED,missing_human_approval,
LS_P5_AS-20E3-20H_96500000,LS,5,AS-20E3-20H,96500000,UNREVIEWED,missing_human_approval,
LS_P5_AS-20E3-20H_80500000,LS,5,AS-20E3-20H,80500000,UNREVIEWED,missing_human_approval,
LS_P5_AS-25E3-25H_135000000,LS,5,AS-25E3-25H,135000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-25E3-25H_118000000,LS,5,AS-25E3-25H,118000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-32E3-32H_156800000,LS,5,AS-32E3-32H,156800000,UNREVIEWED,missing_human_approval,
LS_P5_AS-32E3-32H_138000000,LS,5,AS-32E3-32H,138000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-40E3-40V_261000000,LS,5,AS-40E3-40V,261000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-40E3-40V_249000000,LS,5,AS-40E3-40V,249000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-40F3-40H_268000000,LS,5,AS-40F3-40H,268000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-40F3-40H_255000000,LS,5,AS-40F3-40H,255000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-50F3-50H_275000000,LS,5,AS-50F3-50H,275000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-50F3-50H_258000000,LS,5,AS-50F3-50H,258000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-63G3-63H_460000000,LS,5,AS-63G3-63H,460000000,UNREVIEWED,missing_human_approval,
LS_P5_AS-63G3-63H_438000000,LS,5,AS-63G3-63H,438000000,UNREVIEWED,missing_human_approval,
LS_P5_AN-06D4-06H_64500000,LS,5,AN-06D4-06H,64500000,UNREVIEWED,missing_human_approval,
LS_P5_AN-06D4-06H_49500000,LS,5,AN-06D4-06H,49500000,UNREVIEWED,missing_human_approval,
LS_P5_AN-08D4-08H_70500000,LS,5,AN-08D4-08H,70500000,UNREVIEWED,missing_human_approval,
LS_P5_AN-08D4-08H_56000000,LS,5,AN-08D4-08H,56000000,UNREVIEWED,missing_human_approval,
LS_P5_AN-10D4-10H_72800000,LS,5,AN-10D4-10H,72800000,UNREVIEWED,missing_human_approval,
LS_P5_AN-10D4-10H_58000000,LS,5,AN-10D4-10H,58000000,UNREVIEWED,missing_human_approval,
LS_P5_AN-13D4-13H_76500000,LS,5,AN-13D4-13H,76500000,UNREVIEWED,missing_human_approval,
LS_P5_AN-13D4-13H_61000000,LS,5,AN-13D4-13H,61000000,UNREVIEWED,missing_human_approval,
LS_P5_AN-16D4-16H_84000000,LS,5,AN-16D4-16H,84000000,UNREVIEWED,missing_human_approval,
LS_P5_AN-16D4-16H_67500000,LS,5,AN-16D4-16H,67500000,UNREVIEWED,missing_human_approval,
